year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2025,final,it,lt,it,lt,0,0.0,0.0
2025,final,it,mt,it,mt,5,5.0,5.0
2025,final,it,no,it,no,1,1.0,1.0
2025,final,it,gb,it,gb,12,12.0,12.0
2025,final,it,am,it,am,0,0.0,0.0
2025,final,it,pt,it,pt,0,0.0,0.0
2025,final,it,lu,it,lu,0,0.0,0.0
2025,final,it,dk,it,dk,7,7.0,7.0
2025,final,it,es,it,es,0,0.0,0.0
2025,final,it,is,it,is,0,0.0,0.0
2025,final,it,sm,it,sm,18,18.0,18.0
2025,final,lv,at,lv,at,16,16.0,16.0
2025,final,lv,il,lv,il,7,7.0,7.0
2025,final,lv,ee,lv,ee,13,13.0,13.0
2025,final,lv,se,lv,se,8,8.0,8.0
2025,final,lv,it,lv,it,2,2.0,2.0
2025,final,lv,gr,lv,gr,0,0.0,0.0
2025,final,lv,fr,lv,fr,6,6.0,6.0
2025,final,lv,al,lv,al,0,0.0,0.0
2025,final,lv,ua,lv,ua,6,6.0,6.0
2025,final,lv,ch,lv,ch,8,8.0,8.0
2025,final,lv,fi,lv,fi,13,13.0,13.0
2025,final,lv,nl,lv,nl,0,0.0,0.0
2025,final,lv,lv,lv,lv,0,0.0,0.0
2025,final,lv,pl,lv,pl,0,0.0,0.0
2025,final,lv,de,lv,de,7,7.0,7.0
2025,final,lv,lt,lv,lt,17,17.0,17.0
2025,final,lv,mt,lv,mt,5,5.0,5.0
2025,final,lv,no,lv,no,1,1.0,1.0
2025,final,lv,gb,lv,gb,0,0.0,0.0
2025,final,lv,am,lv,am,4,4.0,4.0
2025,final,lv,pt,lv,pt,0,0.0,0.0
2025,final,lv,lu,lv,lu,3,3.0,3.0
2025,final,lv,dk,lv,dk,0,0.0,0.0
2025,final,lv,es,lv,es,0,0.0,0.0
2025,final,lv,is,lv,is,0,0.0,0.0
2025,final,lv,sm,lv,sm,0,0.0,0.0
2025,final,lt,at,lt,at,9,9.0,9.0
2025,final,lt,il,lt,il,3,3.0,3.0
2025,final,lt,ee,lt,ee,17,17.0,17.0
2025,final,lt,se,lt,se,5,5.0,5.0
2025,final,lt,it,lt,it,16,16.0,16.0
2025,final,lt,gr,lt,gr,0,0.0,0.0
2025,final,lt,fr,lt,fr,0,0.0,0.0
2025,final,lt,al,lt,al,0,0.0,0.0
2025,final,lt,ua,lt,ua,9,9.0,9.0
2025,final,lt,ch,lt,ch,3,3.0,3.0
2025,final,lt,fi,lt,fi,0,0.0,0.0
2025,final,lt,nl,lt,nl,9,9.0,9.0
2025,final,lt,lv,lt,lv,24,24.0,24.0
2025,final,lt,pl,lt,pl,0,0.0,0.0
2025,final,lt,de,lt,de,13,13.0,13.0
2025,final,lt,lt,lt,lt,0,0.0,0.0
2025,final,lt,mt,lt,mt,0,0.0,0.0
2025,final,lt,no,lt,no,2,2.0,2.0
2025,final,lt,gb,lt,gb,0,0.0,0.0
2025,final,lt,am,lt,am,0,0.0,0.0
2025,final,lt,pt,lt,pt,6,6.0,6.0
2025,final,lt,lu,lt,lu,0,0.0,0.0
2025,final,lt,dk,lt,dk,0,0.0,0.0
2025,final,lt,es,lt,es,0,0.0,0.0
2025,final,lt,is,lt,is,0,0.0,0.0
2025,final,lt,sm,lt,sm,0,0.0,0.0
2025,final,lu,at,lu,at,10,10.0,10.0
2025,final,lu,il,lu,il,13,13.0,13.0
2025,final,lu,ee,lu,ee,8,8.0,8.0
2025,final,lu,se,lu,se,7,7.0,7.0
2025,final,lu,it,lu,it,0,0.0,0.0
2025,final,lu,gr,lu,gr,10,10.0,10.0
2025,final,lu,fr,lu,fr,18,18.0,18.0
2025,final,lu,al,lu,al,7,7.0,7.0
2025,final,lu,ua,lu,ua,0,0.0,0.0
2025,final,lu,ch,lu,ch,8,8.0,8.0
2025,final,lu,fi,lu,fi,0,0.0,0.0
2025,final,lu,nl,lu,nl,7,7.0,7.0
2025,final,lu,lv,lu,lv,3,3.0,3.0
2025,final,lu,pl,lu,pl,3,3.0,3.0
2025,final,lu,de,lu,de,4,4.0,4.0
2025,final,lu,lt,lu,lt,4,4.0,4.0
2025,final,lu,mt,lu,mt,0,0.0,0.0
2025,final,lu,no,lu,no,0,0.0,0.0
2025,final,lu,gb,lu,gb,6,6.0,6.0
2025,final,lu,am,lu,am,0,0.0,0.0
2025,final,lu,pt,lu,pt,8,8.0,8.0
2025,final,lu,lu,lu,lu,0,0.0,0.0
2025,final,lu,dk,lu,dk,0,0.0,0.0
2025,final,lu,es,lu,es,0,0.0,0.0
2025,final,lu,is,lu,is,0,0.0,0.0
2025,final,lu,sm,lu,sm,0,0.0,0.0
2025,final,mt,at,mt,at,17,17.0,17.0
2025,final,mt,il,mt,il,5,5.0,5.0
2025,final,mt,ee,mt,ee,15,15.0,15.0
2025,final,mt,se,mt,se,2,2.0,2.0
2025,final,mt,it,mt,it,12,12.0,12.0
2025,final,mt,gr,mt,gr,10,10.0,10.0
2025,final,mt,fr,mt,fr,8,8.0,8.0
2025,final,mt,al,mt,al,4,4.0,4.0
2025,final,mt,ua,mt,ua,0,0.0,0.0
2025,final,mt,ch,mt,ch,2,2.0,2.0
2025,final,mt,fi,mt,fi,13,13.0,13.0
2025,final,mt,nl,mt,nl,0,0.0,0.0
2025,final,mt,lv,mt,lv,0,0.0,0.0
2025,final,mt,pl,mt,pl,2,2.0,2.0
2025,final,mt,de,mt,de,0,0.0,0.0
2025,final,mt,lt,mt,lt,0,0.0,0.0
2025,final,mt,mt,mt,mt,0,0.0,0.0
2025,final,mt,no,mt,no,6,6.0,6.0
2025,final,mt,gb,mt,gb,0,0.0,0.0
2025,final,mt,am,mt,am,12,12.0,12.0
2025,final,mt,pt,mt,pt,0,0.0,0.0
2025,final,mt,lu,mt,lu,0,0.0,0.0
2025,final,mt,dk,mt,dk,0,0.0,0.0
2025,final,mt,es,mt,es,5,5.0,5.0
2025,final,mt,is,mt,is,0,0.0,0.0
2025,final,mt,sm,mt,sm,3,3.0,3.0
2025,final,me,at,me,at,11,11.0,11.0
2025,final,me,il,me,il,7,7.0,7.0
2025,final,me,ee,me,ee,10,10.0,10.0
2025,final,me,se,me,se,5,5.0,5.0
2025,final,me,it,me,it,1,1.0,1.0
2025,final,me,gr,me,gr,16,16.0,16.0
2025,final,me,fr,me,fr,8,8.0,8.0
2025,final,me,al,me,al,22,22.0,22.0
2025,final,me,ua,me,ua,6,6.0,6.0
2025,final,me,ch,me,ch,7,7.0,7.0
2025,final,me,fi,me,fi,0,0.0,0.0
2025,final,me,nl,me,nl,2,2.0,2.0
2025,final,me,lv,me,lv,0,0.0,0.0
2025,final,me,pl,me,pl,0,0.0,0.0
2025,final,me,de,me,de,0,0.0,0.0
2025,final,me,lt,me,lt,3,3.0,3.0
2025,final,me,mt,me,mt,5,5.0,5.0
2025,final,me,no,me,no,0,0.0,0.0
2025,final,me,gb,me,gb,0,0.0,0.0
2025,final,me,am,me,am,1,1.0,1.0
2025,final,me,pt,me,pt,0,0.0,0.0
2025,final,me,lu,me,lu,12,12.0,12.0
2025,final,me,dk,me,dk,0,0.0,0.0
2025,final,me,es,me,es,0,0.0,0.0
2025,final,me,is,me,is,0,0.0,0.0
2025,final,me,sm,me,sm,0,0.0,0.0
2025,final,nl,at,nl,at,15,15.0,15.0
2025,final,nl,il,nl,il,17,17.0,17.0
2025,final,nl,ee,nl,ee,8,8.0,8.0
2025,final,nl,se,nl,se,15,15.0,15.0
2025,final,nl,it,nl,it,2,2.0,2.0
2025,final,nl,gr,nl,gr,5,5.0,5.0
2025,final,nl,fr,nl,fr,2,2.0,2.0
2025,final,nl,al,nl,al,1,1.0,1.0
2025,final,nl,ua,nl,ua,4,4.0,4.0
2025,final,nl,ch,nl,ch,10,10.0,10.0
2025,final,nl,fi,nl,fi,6,6.0,6.0
2025,final,nl,nl,nl,nl,0,0.0,0.0
2025,final,nl,lv,nl,lv,3,3.0,3.0
2025,final,nl,pl,nl,pl,10,10.0,10.0
2025,final,nl,de,nl,de,1,1.0,1.0
2025,final,nl,lt,nl,lt,4,4.0,4.0
2025,final,nl,mt,nl,mt,0,0.0,0.0
2025,final,nl,no,nl,no,0,0.0,0.0
2025,final,nl,gb,nl,gb,0,0.0,0.0
2025,final,nl,am,nl,am,0,0.0,0.0
2025,final,nl,pt,nl,pt,7,7.0,7.0
2025,final,nl,lu,nl,lu,6,6.0,6.0
2025,final,nl,dk,nl,dk,0,0.0,0.0
2025,final,nl,es,nl,es,0,0.0,0.0
2025,final,nl,is,nl,is,0,0.0,0.0
2025,final,nl,sm,nl,sm,0,0.0,0.0
2025,final,no,at,no,at,13,13.0,13.0
2025,final,no,il,no,il,10,10.0,10.0
2025,final,no,ee,no,ee,11,11.0,11.0
2025,final,no,se,no,se,22,22.0,22.0
2025,final,no,it,no,it,0,0.0,0.0
2025,final,no,gr,no,gr,0,0.0,0.0
2025,final,no,fr,no,fr,2,2.0,2.0
2025,final,no,al,no,al,0,0.0,0.0
2025,final,no,ua,no,ua,3,3.0,3.0
2025,final,no,ch,no,ch,3,3.0,3.0
2025,final,no,fi,no,fi,14,14.0,14.0
2025,final,no,nl,no,nl,10,10.0,10.0
2025,final,no,lv,no,lv,6,6.0,6.0
2025,final,no,pl,no,pl,8,8.0,8.0
2025,final,no,de,no,de,0,0.0,0.0
2025,final,no,lt,no,lt,4,4.0,4.0
2025,final,no,mt,no,mt,0,0.0,0.0
2025,final,no,no,no,no,0,0.0,0.0
2025,final,no,gb,no,gb,7,7.0,7.0
2025,final,no,am,no,am,0,0.0,0.0
2025,final,no,pt,no,pt,0,0.0,0.0
2025,final,no,lu,no,lu,0,0.0,0.0
2025,final,no,dk,no,dk,0,0.0,0.0
2025,final,no,es,no,es,0,0.0,0.0
2025,final,no,is,no,is,3,3.0,3.0
2025,final,no,sm,no,sm,0,0.0,0.0
2025,final,pl,at,pl,at,14,14.0,14.0
2025,final,pl,il,pl,il,0,0.0,0.0
2025,final,pl,ee,pl,ee,10,10.0,10.0
2025,final,pl,se,pl,se,8,8.0,8.0
2025,final,pl,it,pl,it,8,8.0,8.0
2025,final,pl,gr,pl,gr,4,4.0,4.0
2025,final,pl,fr,pl,fr,3,3.0,3.0
2025,final,pl,al,pl,al,9,9.0,9.0
2025,final,pl,ua,pl,ua,12,12.0,12.0
2025,final,pl,ch,pl,ch,12,12.0,12.0
2025,final,pl,fi,pl,fi,1,1.0,1.0
2025,final,pl,nl,pl,nl,10,10.0,10.0
2025,final,pl,lv,pl,lv,2,2.0,2.0
2025,final,pl,pl,pl,pl,0,0.0,0.0
2025,final,pl,de,pl,de,5,5.0,5.0
2025,final,pl,lt,pl,lt,12,12.0,12.0
2025,final,pl,mt,pl,mt,0,0.0,0.0
2025,final,pl,no,pl,no,5,5.0,5.0
2025,final,pl,gb,pl,gb,1,1.0,1.0
2025,final,pl,am,pl,am,0,0.0,0.0
2025,final,pl,pt,pl,pt,0,0.0,0.0
2025,final,pl,lu,pl,lu,0,0.0,0.0
2025,final,pl,dk,pl,dk,0,0.0,0.0
2025,final,pl,es,pl,es,0,0.0,0.0
2025,final,pl,is,pl,is,0,0.0,0.0
2025,final,pl,sm,pl,sm,0,0.0,0.0
2025,final,pt,at,pt,at,13,13.0,13.0
2025,final,pt,il,pt,il,12,12.0,12.0
2025,final,pt,ee,pt,ee,4,4.0,4.0
2025,final,pt,se,pt,se,4,4.0,4.0
2025,final,pt,it,pt,it,20,20.0,20.0
2025,final,pt,gr,pt,gr,1,1.0,1.0
2025,final,pt,fr,pt,fr,5,5.0,5.0
2025,final,pt,al,pt,al,6,6.0,6.0
2025,final,pt,ua,pt,ua,18,18.0,18.0
2025,final,pt,ch,pt,ch,10,10.0,10.0
2025,final,pt,fi,pt,fi,0,0.0,0.0
2025,final,pt,nl,pt,nl,8,8.0,8.0
2025,final,pt,lv,pt,lv,7,7.0,7.0
2025,final,pt,pl,pt,pl,0,0.0,0.0
2025,final,pt,de,pt,de,0,0.0,0.0
2025,final,pt,lt,pt,lt,0,0.0,0.0
2025,final,pt,mt,pt,mt,0,0.0,0.0
2025,final,pt,no,pt,no,0,0.0,0.0
2025,final,pt,gb,pt,gb,2,2.0,2.0
2025,final,pt,am,pt,am,0,0.0,0.0
2025,final,pt,pt,pt,pt,0,0.0,0.0
2025,final,pt,lu,pt,lu,0,0.0,0.0
2025,final,pt,dk,pt,dk,0,0.0,0.0
2025,final,pt,es,pt,es,6,6.0,6.0
2025,final,pt,is,pt,is,0,0.0,0.0
2025,final,pt,sm,pt,sm,0,0.0,0.0
2025,final,sm,at,sm,at,5,5.0,5.0
2025,final,sm,il,sm,il,10,10.0,10.0
2025,final,sm,ee,sm,ee,14,14.0,14.0
2025,final,sm,se,sm,se,1,1.0,1.0
2025,final,sm,it,sm,it,15,15.0,15.0
2025,final,sm,gr,sm,gr,12,12.0,12.0
2025,final,sm,fr,sm,fr,5,5.0,5.0
2025,final,sm,al,sm,al,8,8.0,8.0
2025,final,sm,ua,sm,ua,8,8.0,8.0
2025,final,sm,ch,sm,ch,10,10.0,10.0
2025,final,sm,fi,sm,fi,0,0.0,0.0
2025,final,sm,nl,sm,nl,2,2.0,2.0
2025,final,sm,lv,sm,lv,8,8.0,8.0
2025,final,sm,pl,sm,pl,6,6.0,6.0
2025,final,sm,de,sm,de,0,0.0,0.0
2025,final,sm,lt,sm,lt,3,3.0,3.0
2025,final,sm,mt,sm,mt,1,1.0,1.0
2025,final,sm,no,sm,no,0,0.0,0.0
2025,final,sm,gb,sm,gb,2,2.0,2.0
2025,final,sm,am,sm,am,0,0.0,0.0
2025,final,sm,pt,sm,pt,6,6.0,6.0
2025,final,sm,lu,sm,lu,0,0.0,0.0
2025,final,sm,dk,sm,dk,0,0.0,0.0
2025,final,sm,es,sm,es,0,0.0,0.0
2025,final,sm,is,sm,is,0,0.0,0.0
2025,final,sm,sm,sm,sm,0,0.0,0.0
2025,final,rs,at,rs,at,18,18.0,18.0
2025,final,rs,il,rs,il,2,2.0,2.0
2025,final,rs,ee,rs,ee,15,15.0,15.0
2025,final,rs,se,rs,se,7,7.0,7.0
2025,final,rs,it,rs,it,0,0.0,0.0
2025,final,rs,gr,rs,gr,14,14.0,14.0
2025,final,rs,fr,rs,fr,12,12.0,12.0
2025,final,rs,al,rs,al,4,4.0,4.0
2025,final,rs,ua,rs,ua,4,4.0,4.0
2025,final,rs,ch,rs,ch,7,7.0,7.0
2025,final,rs,fi,rs,fi,6,6.0,6.0
2025,final,rs,nl,rs,nl,0,0.0,0.0
2025,final,rs,lv,rs,lv,1,1.0,1.0
2025,final,rs,pl,rs,pl,0,0.0,0.0
2025,final,rs,de,rs,de,15,15.0,15.0
2025,final,rs,lt,rs,lt,0,0.0,0.0
2025,final,rs,mt,rs,mt,1,1.0,1.0
2025,final,rs,no,rs,no,3,3.0,3.0
2025,final,rs,gb,rs,gb,0,0.0,0.0
2025,final,rs,am,rs,am,2,2.0,2.0
2025,final,rs,pt,rs,pt,0,0.0,0.0
2025,final,rs,lu,rs,lu,0,0.0,0.0
2025,final,rs,dk,rs,dk,5,5.0,5.0
2025,final,rs,es,rs,es,0,0.0,0.0
2025,final,rs,is,rs,is,0,0.0,0.0
2025,final,rs,sm,rs,sm,0,0.0,0.0
2025,final,si,at,si,at,20,20.0,20.0
2025,final,si,il,si,il,6,6.0,6.0
2025,final,si,ee,si,ee,14,14.0,14.0
2025,final,si,se,si,se,11,11.0,11.0
2025,final,si,it,si,it,24,24.0,24.0
2025,final,si,gr,si,gr,0,0.0,0.0
2025,final,si,fr,si,fr,3,3.0,3.0
2025,final,si,al,si,al,8,8.0,8.0
2025,final,si,ua,si,ua,8,8.0,8.0
2025,final,si,ch,si,ch,8,8.0,8.0
2025,final,si,fi,si,fi,0,0.0,0.0
2025,final,si,nl,si,nl,4,4.0,4.0
2025,final,si,lv,si,lv,0,0.0,0.0
2025,final,si,pl,si,pl,0,0.0,0.0
2025,final,si,de,si,de,0,0.0,0.0
2025,final,si,lt,si,lt,0,0.0,0.0
2025,final,si,mt,si,mt,0,0.0,0.0
2025,final,si,no,si,no,4,4.0,4.0
2025,final,si,gb,si,gb,0,0.0,0.0
2025,final,si,am,si,am,0,0.0,0.0
2025,final,si,pt,si,pt,1,1.0,1.0
2025,final,si,lu,si,lu,4,4.0,4.0
2025,final,si,dk,si,dk,0,0.0,0.0
2025,final,si,es,si,es,0,0.0,0.0
2025,final,si,is,si,is,1,1.0,1.0
2025,final,si,sm,si,sm,0,0.0,0.0
2025,final,es,at,es,at,11,11.0,11.0
2025,final,es,il,es,il,12,12.0,12.0
2025,final,es,ee,es,ee,7,7.0,7.0
2025,final,es,se,es,se,5,5.0,5.0
2025,final,es,it,es,it,4,4.0,4.0
2025,final,es,gr,es,gr,0,0.0,0.0
2025,final,es,fr,es,fr,9,9.0,9.0
2025,final,es,al,es,al,4,4.0,4.0
2025,final,es,ua,es,ua,12,12.0,12.0
2025,final,es,ch,es,ch,12,12.0,12.0
2025,final,es,fi,es,fi,6,6.0,6.0
2025,final,es,nl,es,nl,10,10.0,10.0
2025,final,es,lv,es,lv,0,0.0,0.0
2025,final,es,pl,es,pl,8,8.0,8.0
2025,final,es,de,es,de,3,3.0,3.0
2025,final,es,lt,es,lt,0,0.0,0.0
2025,final,es,mt,es,mt,5,5.0,5.0
2025,final,es,no,es,no,2,2.0,2.0
2025,final,es,gb,es,gb,6,6.0,6.0
2025,final,es,am,es,am,0,0.0,0.0
2025,final,es,pt,es,pt,0,0.0,0.0
2025,final,es,lu,es,lu,0,0.0,0.0
2025,final,es,dk,es,dk,0,0.0,0.0
2025,final,es,es,es,es,0,0.0,0.0
2025,final,es,is,es,is,0,0.0,0.0
2025,final,es,sm,es,sm,0,0.0,0.0
2025,final,se,at,se,at,12,12.0,12.0
2025,final,se,il,se,il,12,12.0,12.0
2025,final,se,ee,se,ee,8,8.0,8.0
2025,final,se,se,se,se,0,0.0,0.0
2025,final,se,it,se,it,1,1.0,1.0
2025,final,se,gr,se,gr,3,3.0,3.0
2025,final,se,fr,se,fr,7,7.0,7.0
2025,final,se,al,se,al,10,10.0,10.0
2025,final,se,ua,se,ua,9,9.0,9.0
2025,final,se,ch,se,ch,10,10.0,10.0
2025,final,se,fi,se,fi,16,16.0,16.0
2025,final,se,nl,se,nl,10,10.0,10.0
2025,final,se,lv,se,lv,0,0.0,0.0
2025,final,se,pl,se,pl,6,6.0,6.0
2025,final,se,de,se,de,0,0.0,0.0
2025,final,se,lt,se,lt,0,0.0,0.0
2025,final,se,mt,se,mt,1,1.0,1.0
2025,final,se,no,se,no,4,4.0,4.0
2025,final,se,gb,se,gb,0,0.0,0.0
2025,final,se,am,se,am,0,0.0,0.0
2025,final,se,pt,se,pt,0,0.0,0.0
2025,final,se,lu,se,lu,0,0.0,0.0
2025,final,se,dk,se,dk,0,0.0,0.0
2025,final,se,es,se,es,2,2.0,2.0
2025,final,se,is,se,is,5,5.0,5.0
2025,final,se,sm,se,sm,0,0.0,0.0
2025,final,ch,at,ch,at,13,13.0,13.0
2025,final,ch,il,ch,il,12,12.0,12.0
2025,final,ch,ee,ch,ee,7,7.0,7.0
2025,final,ch,se,ch,se,15,15.0,15.0
2025,final,ch,it,ch,it,20,20.0,20.0
2025,final,ch,gr,ch,gr,7,7.0,7.0
2025,final,ch,fr,ch,fr,12,12.0,12.0
2025,final,ch,al,ch,al,10,10.0,10.0
2025,final,ch,ua,ch,ua,1,1.0,1.0
2025,final,ch,ch,ch,ch,0,0.0,0.0
2025,final,ch,fi,ch,fi,3,3.0,3.0
2025,final,ch,nl,ch,nl,7,7.0,7.0
2025,final,ch,lv,ch,lv,0,0.0,0.0
2025,final,ch,pl,ch,pl,3,3.0,3.0
2025,final,ch,de,ch,de,0,0.0,0.0
2025,final,ch,lt,ch,lt,0,0.0,0.0
2025,final,ch,mt,ch,mt,0,0.0,0.0
2025,final,ch,no,ch,no,0,0.0,0.0
2025,final,ch,gb,ch,gb,4,4.0,4.0
2025,final,ch,am,ch,am,0,0.0,0.0
2025,final,ch,pt,ch,pt,2,2.0,2.0
2025,final,ch,lu,ch,lu,0,0.0,0.0
2025,final,ch,dk,ch,dk,0,0.0,0.0
2025,final,ch,es,ch,es,0,0.0,0.0
2025,final,ch,is,ch,is,0,0.0,0.0
2025,final,ch,sm,ch,sm,0,0.0,0.0
2025,final,ua,at,ua,at,7,7.0,7.0
2025,final,ua,il,ua,il,3,3.0,3.0
2025,final,ua,ee,ua,ee,7,7.0,7.0
2025,final,ua,se,ua,se,4,4.0,4.0
2025,final,ua,it,ua,it,15,15.0,15.0
2025,final,ua,gr,ua,gr,0,0.0,0.0
2025,final,ua,fr,ua,fr,0,0.0,0.0
2025,final,ua,al,ua,al,0,0.0,0.0
2025,final,ua,ua,ua,ua,0,0.0,0.0
2025,final,ua,ch,ua,ch,7,7.0,7.0
2025,final,ua,fi,ua,fi,0,0.0,0.0
2025,final,ua,nl,ua,nl,0,0.0,0.0
2025,final,ua,lv,ua,lv,14,14.0,14.0
2025,final,ua,pl,ua,pl,3,3.0,3.0
2025,final,ua,de,ua,de,17,17.0,17.0
2025,final,ua,lt,ua,lt,12,12.0,12.0
2025,final,ua,mt,ua,mt,0,0.0,0.0
2025,final,ua,no,ua,no,10,10.0,10.0
2025,final,ua,gb,ua,gb,10,10.0,10.0
2025,final,ua,am,ua,am,0,0.0,0.0
2025,final,ua,pt,ua,pt,4,4.0,4.0
2025,final,ua,lu,ua,lu,3,3.0,3.0
2025,final,ua,dk,ua,dk,0,0.0,0.0
2025,final,ua,es,ua,es,0,0.0,0.0
2025,final,ua,is,ua,is,0,0.0,0.0
2025,final,ua,sm,ua,sm,0,0.0,0.0
2025,final,gb,at,gb,at,8,8.0,8.0
2025,final,gb,il,gb,il,12,12.0,12.0
2025,final,gb,ee,gb,ee,9,9.0,9.0
2025,final,gb,se,gb,se,7,7.0,7.0
2025,final,gb,it,gb,it,0,0.0,0.0
2025,final,gb,gr,gb,gr,3,3.0,3.0
2025,final,gb,fr,gb,fr,2,2.0,2.0
2025,final,gb,al,gb,al,5,5.0,5.0
2025,final,gb,ua,gb,ua,0,0.0,0.0
2025,final,gb,ch,gb,ch,0,0.0,0.0
2025,final,gb,fi,gb,fi,9,9.0,9.0
2025,final,gb,nl,gb,nl,0,0.0,0.0
2025,final,gb,lv,gb,lv,15,15.0,15.0
2025,final,gb,pl,gb,pl,10,10.0,10.0
2025,final,gb,de,gb,de,0,0.0,0.0
2025,final,gb,lt,gb,lt,14,14.0,14.0
2025,final,gb,mt,gb,mt,8,8.0,8.0
2025,final,gb,no,gb,no,0,0.0,0.0
2025,final,gb,gb,gb,gb,0,0.0,0.0
2025,final,gb,am,gb,am,0,0.0,0.0
2025,final,gb,pt,gb,pt,0,0.0,0.0
2025,final,gb,lu,gb,lu,4,4.0,4.0
2025,final,gb,dk,gb,dk,10,10.0,10.0
2025,final,gb,es,gb,es,0,0.0,0.0
2025,final,gb,is,gb,is,0,0.0,0.0
2025,final,gb,sm,gb,sm,0,0.0,0.0
2025,final,wld,at,wld,at,1,1.0,1.0
2025,final,wld,il,wld,il,12,12.0,12.0
2025,final,wld,ee,wld,ee,2,2.0,2.0
2025,final,wld,se,wld,se,6,6.0,6.0
2025,final,wld,it,wld,it,0,0.0,0.0
2025,final,wld,gr,wld,gr,7,7.0,7.0
2025,final,wld,fr,wld,fr,0,0.0,0.0
2025,final,wld,al,wld,al,10,10.0,10.0
2025,final,wld,ua,wld,ua,8,8.0,8.0
2025,final,wld,ch,wld,ch,0,0.0,0.0
2025,final,wld,fi,wld,fi,5,5.0,5.0
2025,final,wld,nl,wld,nl,0,0.0,0.0
2025,final,wld,lv,wld,lv,0,0.0,0.0
2025,final,wld,pl,wld,pl,4,4.0,4.0
2025,final,wld,de,wld,de,0,0.0,0.0
2025,final,wld,lt,wld,lt,0,0.0,0.0
2025,final,wld,mt,wld,mt,0,0.0,0.0
2025,final,wld,no,wld,no,0,0.0,0.0
2025,final,wld,gb,wld,gb,0,0.0,0.0
2025,final,wld,am,wld,am,0,0.0,0.0
2025,final,wld,pt,wld,pt,0,0.0,0.0
2025,final,wld,lu,wld,lu,0,0.0,0.0
2025,final,wld,dk,wld,dk,0,0.0,0.0
2025,final,wld,es,wld,es,3,3.0,3.0
2025,final,wld,is,wld,is,0,0.0,0.0
2025,final,wld,sm,wld,sm,0,0.0,0.0
2025,semi-final-1,al,ua,al,ua,10,10.0,10.0
2025,semi-final-1,al,al,al,al,0,0.0,0.0
2025,semi-final-1,al,nl,al,nl,7,7.0,7.0
2025,semi-final-1,al,se,al,se,6,6.0,6.0
2025,semi-final-1,al,ee,al,ee,8,8.0,8.0
2025,semi-final-1,al,is,al,is,5,5.0,5.0
2025,semi-final-1,al,pl,al,pl,2,2.0,2.0
2025,semi-final-1,al,no,al,no,3,3.0,3.0
2025,semi-final-1,al,pt,al,pt,0,0.0,0.0
2025,semi-final-1,al,sm,al,sm,4,4.0,4.0
2025,semi-final-1,al,cy,al,cy,12,12.0,12.0
2025,semi-final-1,al,hr,al,hr,0,0.0,0.0
2025,semi-final-1,al,si,al,si,1,1.0,1.0
2025,semi-final-1,al,be,al,be,0,0.0,0.0
2025,semi-final-1,al,az,al,az,0,0.0,0.0
2025,semi-final-1,az,ua,az,ua,7,7.0,7.0
2025,semi-final-1,az,al,az,al,6,6.0,6.0
2025,semi-final-1,az,nl,az,nl,3,3.0,3.0
2025,semi-final-1,az,se,az,se,4,4.0,4.0
2025,semi-final-1,az,ee,az,ee,10,10.0,10.0
2025,semi-final-1,az,is,az,is,0,0.0,0.0
2025,semi-final-1,az,pl,az,pl,1,1.0,1.0
2025,semi-final-1,az,no,az,no,8,8.0,8.0
2025,semi-final-1,az,pt,az,pt,0,0.0,0.0
2025,semi-final-1,az,sm,az,sm,5,5.0,5.0
2025,semi-final-1,az,cy,az,cy,12,12.0,12.0
2025,semi-final-1,az,hr,az,hr,0,0.0,0.0
2025,semi-final-1,az,si,az,si,2,2.0,2.0
2025,semi-final-1,az,be,az,be,0,0.0,0.0
2025,semi-final-1,az,az,az,az,0,0.0,0.0
2025,semi-final-1,be,ua,be,ua,6,6.0,6.0
2025,semi-final-1,be,al,be,al,7,7.0,7.0
2025,semi-final-1,be,nl,be,nl,12,12.0,12.0
2025,semi-final-1,be,se,be,se,8,8.0,8.0
2025,semi-final-1,be,ee,be,ee,4,4.0,4.0
2025,semi-final-1,be,is,be,is,5,5.0,5.0
2025,semi-final-1,be,pl,be,pl,10,10.0,10.0
2025,semi-final-1,be,no,be,no,2,2.0,2.0
2025,semi-final-1,be,pt,be,pt,3,3.0,3.0
2025,semi-final-1,be,sm,be,sm,1,1.0,1.0
2025,semi-final-1,be,cy,be,cy,0,0.0,0.0
2025,semi-final-1,be,hr,be,hr,0,0.0,0.0
2025,semi-final-1,be,si,be,si,0,0.0,0.0
2025,semi-final-1,be,be,be,be,0,0.0,0.0
2025,semi-final-1,be,az,be,az,0,0.0,0.0
2025,semi-final-1,hr,ua,hr,ua,4,4.0,4.0
2025,semi-final-1,hr,al,hr,al,10,10.0,10.0
2025,semi-final-1,hr,nl,hr,nl,3,3.0,3.0
2025,semi-final-1,hr,se,hr,se,8,8.0,8.0
2025,semi-final-1,hr,ee,hr,ee,12,12.0,12.0
2025,semi-final-1,hr,is,hr,is,7,7.0,7.0
2025,semi-final-1,hr,pl,hr,pl,1,1.0,1.0
2025,semi-final-1,hr,no,hr,no,5,5.0,5.0
2025,semi-final-1,hr,pt,hr,pt,0,0.0,0.0
2025,semi-final-1,hr,sm,hr,sm,2,2.0,2.0
2025,semi-final-1,hr,cy,hr,cy,0,0.0,0.0
